Step,Loss,Batch Size,Train Accuracy,Test Accuracy
1949,3.098474,16,0.3125,
1950,2.702055,16,0.3125,
1951,2.7414834,16,0.0625,
1952,2.0528011,16,0.4375,
1953,2.5077066,16,0.3125,
1954,2.295693,16,0.25,
1955,1.9891579,16,0.25,
1956,2.0239253,16,0.375,
1957,2.536006,16,0.3125,
1958,3.1649404,16,0.25,
1959,2.093772,16,0.5,
1960,2.5619664,16,0.25,
1961,2.4391208,16,0.375,
1962,2.177245,16,0.25,
1963,2.1412847,16,0.375,
1964,2.2170763,16,0.375,
1965,2.4485497,16,0.375,
1966,2.310242,16,0.25,
1967,3.0335288,16,0.1875,
1968,2.2752633,16,0.25,
1969,2.2960753,16,0.4375,
1970,2.3909452,16,0.25,
1971,2.2125223,16,0.3125,
1972,2.6443129,16,0.3125,
1973,2.5577006,16,0.25,
1974,2.4553719,16,0.1875,
1975,1.775523,16,0.4375,
1976,1.7535412,16,0.5625,
1977,2.673788,16,0.25,
1978,2.8775651,16,0.25,
1979,1.7621077,16,0.375,
1980,1.913811,16,0.5,
1981,2.0270855,16,0.3125,
1982,1.9419572,16,0.25,
1983,2.3566852,16,0.1875,
1984,1.8434298,16,0.4375,
1985,2.04227,16,0.1875,
1986,2.2532501,16,0.25,
1987,2.2956,16,0.25,
1988,2.6285915,16,0.1875,
1989,2.2245595,16,0.375,
1990,1.3680906,16,0.5,
1991,2.464669,16,0.25,
1992,2.4205236,16,0.25,
1993,1.9167576,16,0.4375,
1994,1.9363147,16,0.5625,
1995,2.6682696,16,0.1875,
1996,2.8021986,16,0.1875,
1997,2.3431184,16,0.4375,
1998,2.2304578,16,0.1875,
1999,2.428619,16,0.1875,
2000,2.5870032,16,0.125,0.2665
2001,2.3510387,16,0.25,
2002,2.3246908,16,0.3125,
2003,2.489981,16,0.1875,
2004,2.3276596,16,0.3125,
2005,2.2682052,16,0.25,
2006,2.772826,16,0.0625,
2007,2.2240906,16,0.5,
2008,2.5678163,16,0.25,
2009,2.394812,16,0.375,
2010,2.8104062,16,0.0625,
2011,2.2003489,16,0.1875,
2012,2.315909,16,0.25,
2013,1.748264,16,0.625,
2014,2.4319758,16,0.3125,
2015,2.3738031,16,0.1875,
2016,2.3624911,16,0.25,
2017,2.2783651,16,0.375,
2018,2.2446918,16,0.1875,
2019,2.6860743,16,0.3125,
2020,2.1693673,16,0.25,
2021,2.7133684,16,0.1875,
2022,2.3003464,16,0.1875,
2023,2.516346,16,0.375,
2024,2.4242496,16,0.375,
2025,2.1788073,16,0.375,
2026,2.4807463,16,0.3125,
2027,2.584326,16,0.25,
2028,2.2899263,16,0.3125,
2029,1.7352266,16,0.375,
2030,1.9335638,16,0.3125,
2031,2.8621373,16,0.25,
2032,2.3509953,16,0.1875,
2033,2.4266796,16,0.25,
2034,3.0709178,16,0.1875,
2035,2.658927,16,0.125,
2036,2.097788,16,0.25,
2037,2.4569366,16,0.1875,
2038,2.1610851,16,0.5,
2039,2.3016706,16,0.25,
2040,2.858913,16,0.3125,
2041,2.5864182,16,0.0625,
2042,2.067319,16,0.25,
2043,2.3891044,16,0.25,
2044,2.3185394,16,0.25,
2045,2.765952,16,0.25,
2046,2.3647642,16,0.125,
2047,2.2027116,16,0.5,
2048,2.3922267,16,0.125,
2049,2.3542037,16,0.1875,
2050,1.9949759,16,0.375,
2051,1.8540673,16,0.3125,
2052,2.2684517,16,0.25,
2053,2.4777985,16,0.125,
2054,2.4259837,16,0.1875,
2055,2.3058789,16,0.375,
2056,2.0521545,16,0.25,
2057,2.506885,16,0.25,
2058,2.378841,16,0.1875,
2059,2.4971087,16,0.375,
2060,2.519508,16,0.1875,
2061,2.5057278,16,0.1875,
2062,2.8901663,16,0.25,
2063,2.6851528,16,0.1875,
2064,2.522941,16,0.1875,
2065,2.4142163,16,0.1875,
2066,1.998604,16,0.5,
2067,2.3132286,16,0.3125,
2068,2.5302718,16,0.25,
2069,1.7122707,16,0.625,
2070,2.3465095,16,0.3125,
2071,2.4309409,16,0.375,
2072,2.9370039,16,0.25,
2073,2.590262,16,0.25,
2074,2.3485832,16,0.25,
2075,2.5247715,16,0.125,
2076,2.4622622,16,0.3125,
2077,2.1663814,16,0.5,
2078,2.39903,16,0.1875,
2079,2.1820984,16,0.3125,
2080,2.4414334,16,0.25,
2081,1.9022229,16,0.4375,
2082,2.7236295,16,0.3125,
2083,2.8207169,16,0.1875,
2084,2.576408,16,0.125,
2085,2.129785,16,0.25,
2086,2.7837973,16,0.0625,
2087,2.5383549,16,0.125,
2088,2.5408807,16,0.4375,
2089,2.3040195,16,0.1875,
2090,2.1480746,16,0.4375,
2091,2.6943524,16,0.125,
2092,2.014575,16,0.3125,
2093,1.8802769,16,0.3125,
2094,2.5490956,16,0.25,
2095,2.5051403,16,0.3125,
2096,2.271439,16,0.375,
2097,2.1461456,16,0.375,
2098,3.084958,16,0.25,
2099,2.389474,16,0.375,
2100,2.816996,16,0.125,0.2796
2101,2.5454786,16,0.125,
2102,2.1430666,16,0.3125,
2103,2.4808195,16,0.4375,
2104,2.561521,16,0.25,
2105,2.4865355,16,0.3125,
2106,2.421473,16,0.3125,
2107,2.5824442,16,0.125,
2108,2.6046357,16,0.125,
2109,2.3749104,16,0.25,
2110,2.019486,16,0.25,
2111,2.2665975,16,0.3125,
2112,2.8460803,16,0.1875,
2113,2.9191976,16,0.125,
2114,2.5508184,16,0.25,
2115,2.9981465,16,0.125,
2116,2.7672942,16,0.125,
2117,2.1722822,16,0.3125,
2118,2.3802838,16,0.3125,
2119,1.9543087,16,0.3125,
2120,2.4042695,16,0.25,
2121,2.7073388,16,0.125,
2122,2.4964623,16,0.25,
2123,2.4223015,16,0.375,
2124,2.286033,16,0.3125,
2125,2.4933097,16,0.375,
2126,2.0176067,16,0.375,
2127,2.489788,16,0.3125,
2128,2.5481567,16,0.25,
2129,2.3349547,16,0.25,
2130,2.21079,16,0.3125,
2131,2.4209328,16,0.25,
2132,2.3363748,16,0.375,
2133,2.2688642,16,0.25,
2134,2.628432,16,0.1875,
2135,2.586648,16,0.1875,
2136,2.3234692,16,0.375,
2137,2.2916079,16,0.3125,
2138,2.1950212,16,0.1875,
2139,2.72752,16,0.125,
2140,2.0335853,16,0.25,
2141,2.3042834,16,0.3125,
2142,2.3440576,16,0.3125,
2143,2.1271067,16,0.1875,
2144,2.3261652,16,0.125,
2145,2.166862,16,0.3125,
2146,2.5528145,16,0.1875,
2147,2.4883504,16,0.25,
2148,2.3530965,16,0.375,
2149,2.5510182,16,0.25,
2150,2.5719953,16,0.1875,
2151,1.8285581,16,0.4375,
2152,2.1221378,16,0.4375,
2153,2.2042413,16,0.4375,
2154,1.8463582,16,0.375,
2155,2.5678236,16,0.25,
2156,2.1631303,16,0.3125,
2157,2.31586,16,0.4375,
2158,2.6457138,16,0.25,
2159,2.6763203,16,0.3125,
2160,1.8792566,16,0.3125,
2161,2.258616,16,0.3125,
2162,2.5290976,16,0.125,
2163,3.3953123,16,0.0625,
2164,2.8793228,16,0.125,
2165,2.223346,16,0.1875,
2166,2.215771,16,0.1875,
2167,2.3586614,16,0.375,
2168,2.2787628,16,0.375,
2169,2.5216436,16,0.25,
2170,2.414393,16,0.125,
2171,2.355927,16,0.3125,
2172,2.0910249,16,0.4375,
2173,1.9974604,16,0.25,
2174,2.2312064,16,0.25,
2175,1.9133341,16,0.4375,
2176,2.4711132,16,0.375,
2177,3.1870575,16,0.125,
2178,2.4888663,16,0.375,
2179,2.3652248,16,0.0625,
2180,2.440463,16,0.25,
2181,2.2829275,16,0.3125,
2182,2.7135015,16,0.3125,
2183,2.201366,16,0.3125,
2184,2.233221,16,0.25,
2185,2.5988858,16,0.125,
2186,2.3350601,16,0.3125,
2187,2.6421561,16,0.125,
2188,2.5240712,16,0.3125,
2189,2.430191,16,0.1875,
2190,2.292041,16,0.25,
2191,2.4307268,16,0.125,
2192,3.1635659,16,0.125,
2193,2.5799286,16,0.25,
2194,2.7837958,16,0.0625,
2195,2.6042647,16,0.25,
2196,2.401956,16,0.375,
2197,2.6369739,16,0.0625,
2198,2.3994412,16,0.1875,
2199,1.8593538,16,0.5625,
2200,2.6973474,16,0.1875,0.2675
2201,2.3779712,16,0.25,
2202,2.7825222,16,0.25,
2203,2.412356,16,0.3125,
2204,1.7155097,16,0.5625,
2205,2.176972,16,0.1875,
2206,1.9364951,16,0.4375,
2207,2.6390748,16,0.3125,
2208,1.7825439,16,0.4375,
2209,2.3994725,16,0.375,
2210,2.0675812,16,0.3125,
2211,2.6706376,16,0.1875,
2212,2.3608754,16,0.3125,
2213,2.5047786,16,0.25,
2214,2.3053215,16,0.25,
2215,1.8635094,16,0.4375,
2216,2.184455,16,0.25,
2217,2.453136,16,0.3125,
2218,1.8421545,16,0.4375,
2219,2.5176544,16,0.125,
2220,2.3955183,16,0.1875,
2221,2.2912748,16,0.1875,
2222,2.4676929,16,0.25,
2223,2.3071094,16,0.375,
2224,2.205325,16,0.4375,
2225,2.795202,16,0.25,
2226,2.4728265,16,0.375,
2227,2.5915647,16,0.125,
2228,2.3179598,16,0.25,
2229,2.1464732,16,0.25,
2230,2.0374732,16,0.5,
2231,1.9376149,16,0.1875,
2232,2.5372593,16,0.1875,
2233,2.3403578,16,0.125,
2234,2.649818,16,0.25,
2235,2.4524016,16,0.25,
2236,2.189723,16,0.375,
2237,1.7743412,16,0.5,
2238,2.1677704,16,0.375,
2239,2.3349442,16,0.25,
2240,1.7537253,16,0.5,
2241,2.5300088,16,0.25,
2242,2.0545113,16,0.5,
2243,2.2639856,16,0.25,
2244,1.9621584,16,0.4375,
2245,2.3153825,16,0.25,
2246,2.7867017,16,0.375,
2247,2.1021688,16,0.4375,
2248,1.9682053,16,0.375,
2249,2.337083,16,0.3125,
2250,1.9289105,16,0.375,
2251,2.3130887,16,0.3125,
2252,2.2467008,16,0.25,
2253,2.4358602,16,0.25,
2254,2.2652736,16,0.375,
2255,2.2300563,16,0.1875,
2256,2.273703,16,0.25,
2257,2.1236875,16,0.3125,
2258,2.5745864,16,0.25,
2259,2.087353,16,0.5625,
2260,2.35965,16,0.3125,
2261,2.509134,16,0.375,
2262,2.3705664,16,0.1875,
2263,2.50452,16,0.25,
2264,2.103763,16,0.375,
2265,2.3392158,16,0.5,
2266,1.8272691,16,0.4375,
2267,2.1929536,16,0.4375,
2268,1.7203254,16,0.5625,
2269,2.6769047,16,0.1875,
2270,2.2555661,16,0.3125,
2271,2.6792524,16,0.1875,
2272,2.320755,16,0.3125,
2273,1.7808337,16,0.5625,
2274,1.9932109,16,0.3125,
2275,2.579708,16,0.1875,
2276,2.857778,16,0.1875,
2277,2.599036,16,0.25,
2278,2.6441665,16,0.1875,
2279,2.2358701,16,0.25,
2280,2.1368332,16,0.375,
2281,2.4043334,16,0.1875,
2282,2.3526583,16,0.1875,
2283,2.4994416,16,0.3125,
2284,2.2770796,16,0.3125,
2285,2.4158034,16,0.3125,
2286,2.0103047,16,0.5,
2287,2.2642388,16,0.25,
2288,2.2275,16,0.3125,
2289,2.1843388,16,0.25,
2290,2.5066526,16,0.125,
2291,2.0328689,16,0.4375,
2292,2.2545333,16,0.25,
2293,2.67647,16,0.25,
2294,2.1328206,16,0.4375,
2295,2.4661431,16,0.25,
2296,2.2317815,16,0.3125,
2297,1.8982385,16,0.3125,
2298,2.5039732,16,0.25,
2299,2.5392907,16,0.1875,
2300,2.2661633,16,0.3125,0.3032
2301,1.8492821,16,0.4375,
2302,2.2441366,16,0.25,
2303,2.3460793,16,0.25,
2304,2.51436,16,0.375,
2305,2.531982,16,0.125,
2306,2.9788995,16,0.25,
2307,1.9874948,16,0.25,
2308,2.421298,16,0.0625,
2309,2.2738953,16,0.3125,
2310,2.1516068,16,0.25,
2311,2.534305,16,0.25,
2312,2.052908,16,0.3125,
2313,1.8659632,16,0.4375,
2314,2.1357908,16,0.375,
2315,2.3366034,16,0.4375,
2316,2.0997536,16,0.25,
2317,2.253877,16,0.4375,
2318,2.429884,16,0.3125,
2319,1.8911686,16,0.3125,
2320,2.8530345,16,0.25,
2321,2.224099,16,0.3125,
2322,2.5868034,16,0.4375,
2323,2.1925888,16,0.4375,
2324,2.1936913,16,0.375,
2325,3.2647486,16,0.1875,
2326,2.9075327,16,0.125,
2327,2.018012,16,0.3125,
2328,1.9978607,16,0.4375,
2329,2.4973338,16,0.1875,
2330,2.0929363,16,0.375,
2331,1.9112372,16,0.5,
2332,1.9820132,16,0.5,
2333,2.9429407,16,0.1875,
2334,1.910159,16,0.3125,
2335,2.1107123,16,0.4375,
2336,2.2993517,16,0.1875,
2337,2.113964,16,0.25,
2338,1.5859978,16,0.5,
2339,2.2798238,16,0.375,
2340,1.9800696,16,0.375,
2341,2.0898886,16,0.375,
2342,2.0008373,16,0.3125,
2343,1.9303619,16,0.375,
2344,2.6375117,16,0.1875,
2345,2.5074506,16,0.1875,
2346,3.1580112,16,0.125,
2347,2.7386208,16,0.0625,
2348,2.3186264,16,0.3125,
2349,2.6690896,16,0.1875,
2350,2.1663268,16,0.1875,
2351,2.1580126,16,0.25,
2352,2.7563627,16,0.1875,
2353,2.5503259,16,0.25,
2354,2.7797256,16,0.1875,
2355,2.7209826,16,0.0625,
2356,2.262949,16,0.3125,
2357,2.8016496,16,0.1875,
2358,2.5322664,16,0.0625,
2359,2.2017012,16,0.25,
2360,2.5320306,16,0.125,
2361,2.0926206,16,0.375,
2362,3.1475217,16,0.1875,
2363,2.0975776,16,0.4375,
2364,2.0587206,16,0.375,
2365,2.2032871,16,0.3125,
2366,2.1792498,16,0.375,
2367,2.0465305,16,0.4375,
2368,2.485529,16,0.1875,
2369,2.8353572,16,0.1875,
2370,2.2158759,16,0.25,
2371,2.2691936,16,0.375,
2372,2.2320457,16,0.1875,
2373,2.2996693,16,0.3125,
2374,1.7402284,16,0.5625,
2375,1.7057976,16,0.5,
2376,2.3507688,16,0.25,
2377,2.7283509,16,0.1875,
2378,2.1998465,16,0.375,
2379,2.453249,16,0.25,
2380,1.8635864,16,0.4375,
2381,1.7565619,16,0.5,
2382,2.422144,16,0.25,
2383,1.3311219,16,0.6875,
2384,2.4864783,16,0.1875,
2385,2.618897,16,0.375,
2386,1.8084438,16,0.375,
2387,2.094084,16,0.375,
2388,2.017796,16,0.3125,
2389,2.1338432,16,0.3125,
2390,2.0633965,16,0.375,
2391,2.36784,16,0.25,
2392,1.9150498,16,0.4375,
2393,2.1916869,16,0.375,
2394,3.0253687,16,0.125,
2395,1.7510397,16,0.3125,
2396,2.3948262,16,0.1875,
2397,2.299676,16,0.1875,
2398,2.1151571,16,0.375,
2399,2.1657505,16,0.4375,
2400,2.176227,16,0.375,0.287
2401,3.1928208,16,0.1875,
2402,2.3721387,16,0.375,
2403,2.344191,16,0.25,
2404,2.0879865,16,0.3125,
2405,2.1550221,16,0.25,
2406,2.3666492,16,0.25,
2407,2.5086472,16,0.375,
2408,3.2241826,16,0.125,
2409,2.3423972,16,0.1875,
2410,2.8708396,16,0.125,
2411,2.3318176,16,0.125,
2412,2.4281926,16,0.3125,
2413,2.957562,16,0.125,
2414,2.1427174,16,0.3125,
2415,2.2608917,16,0.3125,
2416,2.168721,16,0.3125,
2417,2.7023706,16,0.3125,
2418,1.9894806,16,0.3125,
2419,1.7587624,16,0.5,
2420,1.7519102,16,0.5,
2421,2.0891166,16,0.125,
2422,2.6585305,16,0.25,
2423,2.2899356,16,0.375,
2424,2.3527362,16,0.1875,
2425,2.4658325,16,0.25,
2426,2.4999104,16,0.125,
2427,2.3733323,16,0.0625,
2428,2.3648105,16,0.25,
2429,2.4096298,16,0.3125,
2430,2.0799325,16,0.375,
2431,2.6686835,16,0.1875,
2432,2.3049212,16,0.25,
2433,2.302315,16,0.3125,
2434,1.9983454,16,0.375,
2435,2.2114382,16,0.375,
2436,2.6175196,16,0.125,
2437,1.9363823,16,0.375,
2438,2.3198142,16,0.25,
2439,2.062971,16,0.25,
2440,2.3954597,16,0.3125,
2441,2.5907793,16,0.125,
2442,2.4494498,16,0.25,
2443,2.157051,16,0.1875,
2444,2.1857116,16,0.375,
2445,1.8296583,16,0.5,
2446,2.385851,16,0.1875,
2447,2.3495283,16,0.25,
2448,2.491036,16,0.1875,
2449,2.4436212,16,0.1875,
2450,2.426908,16,0.0625,
2451,2.546701,16,0.1875,
2452,2.010835,16,0.4375,
2453,2.9263883,16,0.0625,
2454,2.2485175,16,0.4375,
2455,2.3016787,16,0.375,
2456,1.8882293,16,0.5625,
2457,2.3055394,16,0.3125,
2458,2.5360773,16,0.25,
2459,2.7312465,16,0.1875,
2460,1.880941,16,0.375,
2461,2.0539763,16,0.4375,
2462,1.9508798,16,0.5,
2463,1.8958938,16,0.375,
2464,2.2974858,16,0.1875,
2465,1.8943102,16,0.375,
2466,2.3875318,16,0.25,
2467,2.2322376,16,0.375,
2468,2.3934693,16,0.25,
2469,2.533824,16,0.1875,
2470,2.6817765,16,0.3125,
2471,2.2464266,16,0.3125,
2472,2.2867112,16,0.1875,
2473,2.3597198,16,0.3125,
2474,2.386488,16,0.3125,
2475,2.030714,16,0.3125,
2476,2.0948243,16,0.375,
2477,2.2716184,16,0.25,
2478,2.4560866,16,0.1875,
2479,2.5179214,16,0.375,
2480,2.0099478,16,0.3125,
2481,2.3873072,16,0.25,
2482,2.043034,16,0.3125,
2483,2.2813215,16,0.25,
2484,2.3977761,16,0.125,
2485,2.3381877,16,0.1875,
2486,2.0472786,16,0.4375,
2487,2.5579212,16,0.1875,
2488,2.4607549,16,0.3125,
2489,2.049756,16,0.4375,
2490,1.8851893,16,0.5,
2491,2.38771,16,0.25,
2492,2.5165591,16,0.25,
2493,2.381282,16,0.0625,
2494,2.078786,16,0.5,
2495,2.6505413,16,0.125,
2496,1.95133,16,0.3125,
2497,2.1846185,16,0.375,
2498,2.0051308,16,0.375,
2499,2.228622,16,0.3125,
2500,2.4656963,16,0.1875,0.2685
2501,2.4419937,16,0.125,
2502,2.5062025,16,0.25,
2503,2.800855,16,0.0625,
2504,2.5076137,16,0.3125,
2505,1.9621347,16,0.4375,
2506,2.1945374,16,0.375,
2507,2.6680918,16,0.3125,
2508,1.6697714,16,0.4375,
2509,2.4211195,16,0.3125,
2510,2.359244,16,0.25,
2511,2.093322,16,0.3125,
2512,2.074734,16,0.3125,
2513,2.256534,16,0.25,
2514,2.3256607,16,0.1875,
2515,2.3423123,16,0.3125,
2516,2.2057557,16,0.375,
2517,2.404204,16,0.1875,
2518,2.4809515,16,0.0625,
2519,2.0269194,16,0.3125,
2520,2.576327,16,0.1875,
2521,2.2304635,16,0.3125,
2522,2.066173,16,0.4375,
2523,2.297794,16,0.3125,
2524,2.2370877,16,0.4375,
2525,2.5559216,16,0.1875,
2526,2.0145514,16,0.125,
2527,1.924332,16,0.3125,
2528,2.5631206,16,0.25,
2529,1.9826915,16,0.5,
2530,2.188808,16,0.25,
2531,2.4584584,16,0.3125,
2532,2.5554729,16,0.1875,
2533,2.6217551,16,0.0625,
2534,2.219328,16,0.25,
2535,2.4568448,16,0.25,
2536,2.526691,16,0.25,
2537,2.0305161,16,0.25,
2538,2.885697,16,0.125,
2539,2.606785,16,0.1875,
2540,2.2428567,16,0.3125,
2541,2.1570175,16,0.375,
2542,2.336578,16,0.1875,
2543,1.679413,16,0.375,
2544,1.8849921,16,0.375,
2545,2.1993146,16,0.375,
2546,2.3570633,16,0.1875,
2547,2.58217,16,0.25,
2548,2.1750638,16,0.3125,
2549,3.2130828,16,0.0625,
2550,1.8856088,16,0.375,
2551,2.250583,16,0.375,
2552,2.3952885,16,0.375,
2553,2.7196016,16,0.1875,
2554,2.4948285,16,0.1875,
2555,2.324585,16,0.375,
2556,2.4276905,16,0.1875,
2557,2.338757,16,0.1875,
2558,2.154909,16,0.25,
2559,2.7983494,16,0.1875,
2560,2.012831,16,0.3125,
2561,3.2441716,16,0.0625,
2562,2.8300478,16,0.125,
2563,2.034972,16,0.375,
2564,2.2712603,16,0.375,
2565,2.2378662,16,0.3125,
2566,2.3242576,16,0.375,
2567,2.4356537,16,0.375,
2568,2.1278424,16,0.4375,
2569,2.0502162,16,0.5,
2570,2.3246202,16,0.1875,
2571,1.7610676,16,0.5625,
2572,1.8864614,16,0.4375,
2573,2.478492,16,0.25,
2574,3.1767426,16,0.0625,
2575,2.5518072,16,0.3125,
2576,2.252553,16,0.375,
2577,1.9493059,16,0.375,
2578,2.53441,16,0.1875,
2579,2.7621708,16,0.125,
2580,2.1895204,16,0.3125,
2581,1.8619468,16,0.4375,
2582,2.8849914,16,0.25,
2583,2.2150495,16,0.375,
2584,1.8713217,16,0.375,
2585,1.8365817,16,0.5,
2586,2.0533504,16,0.375,
2587,2.0045788,16,0.3125,
2588,2.3855615,16,0.3125,
2589,2.221235,16,0.25,
2590,2.0730305,16,0.25,
2591,2.4245806,16,0.3125,
2592,2.3122702,16,0.375,
2593,2.5371175,16,0.25,
2594,2.1748593,16,0.375,
2595,1.6233878,16,0.6875,
2596,1.817795,16,0.5,
2597,2.3968592,16,0.1875,
2598,2.9369774,16,0.1875,
2599,2.5143514,16,0.25,
2600,2.4001985,16,0.375,0.2867
2601,2.7065206,16,0.1875,
2602,2.1910403,16,0.375,
2603,1.9275646,16,0.4375,
2604,2.185507,16,0.25,
2605,2.1339886,16,0.4375,
2606,2.7614207,16,0.0625,
2607,2.5901,16,0.1875,
2608,2.1533132,16,0.375,
2609,2.0074034,16,0.375,
2610,1.9283528,16,0.5,
2611,2.500152,16,0.3125,
2612,2.032899,16,0.4375,
2613,2.6322484,16,0.1875,
2614,2.0852013,16,0.375,
2615,2.0115464,16,0.3125,
2616,2.1306882,16,0.375,
2617,2.4638124,16,0.3125,
2618,2.761381,16,0.1875,
2619,2.499686,16,0.1875,
2620,1.8311794,16,0.375,
2621,2.2761507,16,0.375,
2622,2.2621036,16,0.3125,
2623,2.529117,16,0.25,
2624,2.326996,16,0.3125,
2625,2.416804,16,0.3125,
2626,2.2172017,16,0.4375,
2627,2.495695,16,0.1875,
2628,2.5043733,16,0.1875,
2629,2.1451445,16,0.3125,
2630,2.935018,16,0.125,
2631,2.2312484,16,0.25,
2632,2.1131792,16,0.375,
2633,1.8699666,16,0.4375,
2634,2.3350356,16,0.25,
2635,2.6905243,16,0.1875,
2636,1.8905346,16,0.4375,
2637,2.1841087,16,0.1875,
2638,2.4400892,16,0.375,
2639,2.230771,16,0.25,
2640,2.0674696,16,0.3125,
2641,2.3738966,16,0.25,
2642,2.3381577,16,0.3125,
2643,2.4635344,16,0.1875,
2644,2.5187254,16,0.25,
2645,1.545757,16,0.5625,
2646,2.3578217,16,0.125,
2647,1.8696288,16,0.375,
2648,1.6449964,16,0.375,
2649,2.5656004,16,0.1875,
2650,3.0110002,16,0.125,
2651,2.1701913,16,0.3125,
2652,2.7608848,16,0.25,
2653,1.9236414,16,0.25,
2654,2.309841,16,0.375,
2655,2.0216808,16,0.3125,
2656,2.65539,16,0.0625,
2657,2.0003269,16,0.3125,
2658,1.8438561,16,0.4375,
2659,1.4173856,16,0.625,
2660,1.6956017,16,0.625,
2661,1.9471941,16,0.5,
2662,3.2159953,16,0.1875,
2663,2.2291477,16,0.25,
2664,2.3241267,16,0.125,
2665,2.4797955,16,0.3125,
2666,2.2737288,16,0.3125,
2667,2.7071116,16,0.3125,
2668,2.1095607,16,0.375,
2669,1.6327683,16,0.5,
2670,1.8908322,16,0.3125,
2671,2.140401,16,0.25,
2672,2.3407555,16,0.375,
2673,2.7646747,16,0.4375,
2674,2.2951288,16,0.25,
2675,2.4445481,16,0.25,
2676,1.9145188,16,0.375,
2677,2.363214,16,0.25,
2678,2.0394893,16,0.25,
2679,2.5178323,16,0.1875,
2680,2.466683,16,0.25,
2681,2.0908067,16,0.4375,
2682,2.0056572,16,0.375,
2683,2.6520886,16,0.25,
2684,2.5276392,16,0.375,
2685,2.269463,16,0.4375,
2686,2.2744243,16,0.25,
2687,1.9507225,16,0.4375,
2688,2.0358639,16,0.375,
2689,1.9532378,16,0.5,
2690,2.1119525,16,0.375,
2691,2.5071392,16,0.1875,
2692,2.2107882,16,0.1875,
2693,2.5841398,16,0.1875,
2694,1.893705,16,0.4375,
2695,2.6427565,16,0.25,
2696,2.2872052,16,0.3125,
2697,2.3259315,16,0.1875,
2698,2.229902,16,0.3125,
2699,2.6035461,16,0.1875,
2700,2.264557,16,0.25,0.3079
2701,2.4128375,16,0.25,
2702,1.9832189,16,0.375,
2703,2.5419674,16,0.1875,
2704,2.6566854,16,0.3125,
2705,1.8603747,16,0.5,
2706,2.851409,16,0.3125,
2707,2.026361,16,0.4375,
2708,2.4226236,16,0.375,
2709,2.8984418,16,0.125,
2710,2.4152339,16,0.1875,
2711,2.6941507,16,0.3125,
2712,2.7073736,16,0.0625,
2713,2.2570505,16,0.1875,
2714,2.1186855,16,0.4375,
2715,1.901206,16,0.4375,
2716,2.1590939,16,0.3125,
2717,2.2510421,16,0.375,
2718,2.0868926,16,0.375,
2719,1.9334073,16,0.5,
2720,1.7985547,16,0.4375,
2721,3.3316817,16,0.1875,
2722,2.7153401,16,0.375,
2723,2.2994165,16,0.375,
2724,2.241676,16,0.375,
2725,3.1765227,16,0.0,
2726,2.3796475,16,0.25,
2727,3.0541868,16,0.125,
2728,2.3562305,16,0.125,
2729,1.9460326,16,0.375,
2730,2.2892127,16,0.125,
2731,2.1823616,16,0.4375,
2732,2.127947,16,0.25,
2733,2.104087,16,0.3125,
2734,1.9028034,16,0.4375,
2735,2.8313384,16,0.0625,
2736,2.462509,16,0.125,
2737,2.395435,16,0.3125,
2738,2.1003542,16,0.3125,
2739,1.9710333,16,0.25,
2740,2.2818942,16,0.1875,
2741,2.2019148,16,0.375,
2742,2.6085525,16,0.1875,
2743,2.7574916,16,0.125,
2744,2.044149,16,0.5,
2745,1.9900409,16,0.4375,
2746,2.6811547,16,0.25,
2747,2.3297632,16,0.3125,
2748,2.535335,16,0.125,
2749,2.4177742,16,0.1875,
2750,2.3139114,16,0.25,
2751,2.324041,16,0.3125,
2752,2.6494522,16,0.0625,
2753,2.0116572,16,0.3125,
2754,1.2996657,16,0.5625,
2755,2.5783086,16,0.25,
2756,2.5833054,16,0.375,
2757,2.2397861,16,0.375,
2758,1.8607063,16,0.25,
2759,2.4680138,16,0.25,
2760,1.7300034,16,0.5625,
2761,1.9815705,16,0.4375,
2762,2.3554065,16,0.125,
2763,1.8402303,16,0.5625,
2764,2.323997,16,0.3125,
2765,1.7283273,16,0.4375,
2766,1.7833403,16,0.5625,
2767,2.4742954,16,0.1875,
2768,2.274292,16,0.3125,
2769,2.2705884,16,0.25,
2770,1.6252444,16,0.5625,
2771,1.7392602,16,0.5,
2772,2.8121827,16,0.125,
2773,2.6167235,16,0.25,
2774,2.3509846,16,0.25,
2775,2.5834868,16,0.25,
2776,2.468494,16,0.25,
2777,2.452571,16,0.1875,
2778,2.5103488,16,0.1875,
2779,2.394401,16,0.3125,
2780,2.5356698,16,0.3125,
2781,2.2356286,16,0.4375,
2782,2.2539449,16,0.3125,
2783,2.440202,16,0.125,
2784,1.9839894,16,0.3125,
2785,2.4548092,16,0.1875,
2786,2.3036933,16,0.3125,
2787,2.1416607,16,0.375,
2788,2.0704384,16,0.3125,
2789,1.8960001,16,0.375,
2790,1.8287499,16,0.4375,
2791,2.1271372,16,0.3125,
2792,2.3301463,16,0.375,
2793,2.240006,16,0.25,
2794,1.8555541,16,0.375,
2795,2.4894485,16,0.125,
2796,1.9148009,16,0.25,
2797,2.1789658,16,0.4375,
2798,2.3361678,16,0.25,
2799,2.5836709,16,0.1875,
2800,2.5864027,16,0.1875,0.3179
2801,2.3732464,16,0.1875,
2802,2.0667424,16,0.375,
2803,2.3318398,16,0.375,
2804,2.1543713,16,0.25,
